Code,Date,Heure,Équipe 1,Équipe 2,Catégorie,Autre
NAHSE21BGA,2026-03-15,16:00,ESL UNITED A,ROYAL NIVELLES,TOP DIVISION MEN 2 B,
NAHSE21BKG,2026-03-20,21:00,HASSELT BT,ESL UNITED A,TOP DIVISION MEN 2 B,
NAHSE21BFG,2026-03-27,21:00,GUCO LIER B,ESL UNITED A,TOP DIVISION MEN 2 B,
NAHSE21BGH,2026-04-12,16:00,ESL UNITED A,R.B.C. BELGRADE,TOP DIVISION MEN 2 B,
NAHSE21BNG,2026-04-19,18:00,STEVOORT BBC,ESL UNITED A,TOP DIVISION MEN 2 B,
AW161022,2026-01-24,9:30,ROYAL NIVELLES,ESL UNITED,U 14 - GOLD REGIONAUX A,
AW161012,2026-01-31,11:00,RBC HANEFFE,ESL UNITED,U 14 - GOLD REGIONAUX A,
AW161013,2026-02-15,13:00,ESL UNITED,BC FRAIRE,U 14 - GOLD REGIONAUX A,
AW161029,2026-03-07,17:00,BC FRAIRE,ESL UNITED,U 14 - GOLD REGIONAUX A,
AW161025,2026-03-15,13:00,ESL UNITED,RBC HANEFFE,U 14 - GOLD REGIONAUX A,
AW161019,2026-03-22,17:00,ESL UNITED,BC GENAPPE,U 14 - GOLD REGIONAUX A,
AW161006,2026-04-04,17:00,BC GENAPPE,ESL UNITED,U 14 - GOLD REGIONAUX A,
AW161017,2026-04-12,9:00,BC SPRIMONT,ESL UNITED,U 14 - GOLD REGIONAUX A,
AW161007,2026-04-19,11:00,ESL UNITED,ROYAL NIVELLES,U 14 - GOLD REGIONAUX A,
INJ1612AAB,2026-01-25,13:15,R.B.C. BELGRADE,ESL UNITED,U 16 MM - NATIONAUX A,
INJ1612AFB,2026-02-07,11:00,BBC FALCO GENT,ESL UNITED,U 16 MM - NATIONAUX A,
INJ1612ABC,2026-03-01,13:00,ESL UNITED,GUCO LIER,U 16 MM - NATIONAUX A,
INJ1612ABE,2026-03-08,13:00,ESL UNITED,LAURENTY ACADEMY,U 16 MM - NATIONAUX A,
INJ1612ADB,2026-03-14,16:00,ANTWERP GIANTS,ESL UNITED,U 16 MM - NATIONAUX A,
INJ1612ABA,2026-03-21,13:00,ESL UNITED,R.B.C. BELGRADE,U 16 MM - NATIONAUX A,
INJ1612ABF,2026-04-12,16:30,ESL UNITED,BBC FALCO GENT,U 16 MM - NATIONAUX A,
INJ1612ACB,2026-04-18,11:00,GUCO LIER,ESL UNITED,U 16 MM - NATIONAUX A,
AW150022,2026-01-24,13:00,DPK CARNIERES,ESL UNITED,U 18 - GOLD REGIONAUX A,
AW150012,2026-01-31,13:00,RBC HANEFFE,ESL UNITED,U 18 - GOLD REGIONAUX A,
AW150006,2026-02-15,14:00,RCS NATOYE,ESL UNITED,U 18 - GOLD REGIONAUX A,
AW150013,2026-02-22,13:00,ESL UNITED,BC SPRIMONT,U 18 - GOLD REGIONAUX A,
AW150029,2026-03-07,11:00,BC SPRIMONT,ESL UNITED,U 18 - GOLD REGIONAUX A,
AW150025,2026-03-15,11:00,ESL UNITED,RBC HANEFFE,U 18 - GOLD REGIONAUX A,
AW150019,2026-03-22,15:00,ESL UNITED,RCS NATOYE,U 18 - GOLD REGIONAUX A,
AW150017,2026-04-11,14:30,CANTER SCHAERBEEK,ESL UNITED,U 18 - GOLD REGIONAUX A,
AW150007,2026-04-19,9:00,ESL UNITED,DPK CARNIERES,U 18 - GOLD REGIONAUX A,
INJ2112BBF,2026-01-25,11:00,ANTWERP GIANTS,ESL UNITED,U 21 MM - NATIONAUX B,
INJ2112BFE,2026-02-08,11:00,ESL UNITED,BAVI VILVOORDE,U 21 MM - NATIONAUX B,
INJ2112BAF,2026-02-15,13:00,BBC FALCO GENT,ESL UNITED,U 21 MM - NATIONAUX B,
INJ2112BDF,2026-02-21,11:00,BC SAINT-HUBERT,ESL UNITED,U 21 MM - NATIONAUX B,
INJ2112BFD,2026-03-01,11:00,ESL UNITED,BC SAINT-HUBERT,U 21 MM - NATIONAUX B,
INJ2112BFB,2026-03-07,13:00,ESL UNITED,ANTWERP GIANTS,U 21 MM - NATIONAUX B,
INJ2112BFC,2026-03-14,11:00,ESL UNITED,ROYAL IV BRUSSELS,U 21 MM - NATIONAUX B,
INJ2112BEF,2026-03-21,11:00,BAVI VILVOORDE,ESL UNITED,U 21 MM - NATIONAUX B,
INJ2112BFA,2026-03-28,11:00,ESL UNITED,BBC FALCO GENT,U 21 MM - NATIONAUX B,
INJ2112BCF,2026-04-11,11:00,ROYAL IV BRUSSELS,ESL UNITED,U 21 MM - NATIONAUX B,
