Code,Date,Heure,Équipe 1,Équipe 2,Catégorie,Autre
590065,2026-10-10,9:00,PRAYON TROOZ,DF BC MALMEDY,U 16 - DD A,
590105,2026-11-07,15:30,CRISTAL SGH,DF BC MALMEDY,U 16 - DD A,
590123,2026-11-21,11:00,ROYAL HERVE-BATTICE,DF BC MALMEDY,U 16 - DD A,
590142,2026-12-05,16:00,DF BC MALMEDY,BCM HERSTAL,U 16 - DD A,
590166,2026-12-19,15:00,RBC DISON-ANDRIMONT,DF BC MALMEDY,U 16 - DD A,
590192,2027-01-09,16:00,DF BC MALMEDY,ALL. FLEMALLE C,U 16 - DD A,
590201,2027-01-16,13:00,ROYAL SPA BC,DF BC MALMEDY,U 16 - DD A,
590244,2027-02-13,11:00,ABC WAREMME,DF BC MALMEDY,U 16 - DD A,
590282,2027-03-13,16:00,DF BC MALMEDY,RBC DISON-ANDRIMONT,U 16 - DD A,
590292,2027-03-20,16:00,DF BC MALMEDY,CRISTAL SGH,U 16 - DD A,
590302,2027-03-27,16:00,DF BC MALMEDY,PRAYON TROOZ,U 16 - DD A,
590322,2027-04-10,16:00,DF BC MALMEDY,ROYAL HERVE-BATTICE,U 16 - DD A,
590334,2027-04-17,14:30,BCM HERSTAL,DF BC MALMEDY,U 16 - DD A,
470022,2026-09-12,17:00,DF BC MALMEDY,R HT-PRE OUGREE,U 16 - PROV MM A,
470054,2026-10-04,13:30,ETOILE JUPILLE,DF BC MALMEDY,U 16 - PROV MM A,
470062,2026-10-10,17:00,DF BC MALMEDY,PRAYON TROOZ,U 16 - PROV MM A,
470102,2026-11-07,17:00,DF BC MALMEDY,ROYAL MOSA AC 1941,U 16 - PROV MM A,
470111,2026-11-14,14:00,R.UN.BELLAIRE,DF BC MALMEDY,U 16 - PROV MM A,
470122,2026-11-21,17:00,DF BC MALMEDY,RBC WELKENRAEDT,U 16 - PROV MM A,
470144,2026-12-05,9:00,ROYAL SPA BC B,DF BC MALMEDY,U 16 - PROV MM A,
470152,2026-12-12,14:00,BBC EUPEN,DF BC MALMEDY,U 16 - PROV MM A,
470162,2026-12-19,17:00,DF BC MALMEDY,RBC DISON-ANDRIMONT,U 16 - PROV MM A,
470212,2027-01-23,17:00,DF BC MALMEDY,BBC EUPEN,U 16 - PROV MM A,
470223,2027-01-30,10:00,R HT-PRE OUGREE,DF BC MALMEDY,U 16 - PROV MM A,
470232,2027-02-06,17:00,DF BC MALMEDY,R.UN.BELLAIRE,U 16 - PROV MM A,
470242,2027-02-13,17:00,DF BC MALMEDY,ETOILE JUPILLE,U 16 - PROV MM A,
470286,2027-03-13,11:00,RBC DISON-ANDRIMONT,DF BC MALMEDY,U 16 - PROV MM A,
470295,2027-03-21,9:30,ROYAL MOSA AC 1941,DF BC MALMEDY,U 16 - PROV MM A,
470305,2027-03-27,11:00,PRAYON TROOZ,DF BC MALMEDY,U 16 - PROV MM A,
470323,2027-04-10,11:00,RBC WELKENRAEDT,DF BC MALMEDY,U 16 - PROV MM A,
470332,2027-04-17,17:00,DF BC MALMEDY,ROYAL SPA BC B,U 16 - PROV MM A,
